image_id,source,identity,image_path,date,relative_age,encounter,coat_pattern,location,cell_code,latitude,longitude,trap_id,split-geo_aware,split-time_open,split-time_closed,split,client
17245,beskydy,lynx_001,CzechLynx/beskydy/lynx_001/17245_lynx_001.png,2024-04-27,1.0,860,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-318,test,test,train,train,beskydy
17246,beskydy,lynx_001,CzechLynx/beskydy/lynx_001/17246_lynx_001.png,2024-05-07,1.0,861,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-318,test,test,train,train,beskydy
17247,beskydy,lynx_001,CzechLynx/beskydy/lynx_001/17247_lynx_001.png,2024-04-27,1.0,847,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-319,test,test,train,train,beskydy
17248,beskydy,lynx_001,CzechLynx/beskydy/lynx_001/17248_lynx_001.png,2024-04-27,1.0,847,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-319,test,test,train,train,beskydy
17249,beskydy,lynx_001,CzechLynx/beskydy/lynx_001/17249_lynx_001.png,2024-05-07,1.0,848,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-319,test,test,train,train,beskydy
17250,beskydy,lynx_001,CzechLynx/beskydy/lynx_001/17250_lynx_001.png,2024-05-07,1.0,848,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-319,test,test,train,train,beskydy
17302,beskydy,lynx_001,CzechLynx/beskydy/lynx_001/17302_lynx_001.png,2024-07-21,1.0,2223,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-179,test,test,train,train,beskydy
17622,beskydy,lynx_001,CzechLynx/beskydy/lynx_001/17622_lynx_001.png,2024-10-24,1.0,2224,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-179,test,test,train,train,beskydy
115,beskydy,lynx_002,CzechLynx/beskydy/lynx_002/00115_lynx_002.png,2010-01-20,1.0,4495,,moravka-1,10kmE493N297,49.56739,18.50838,beskydy-34,test,train,test,train,beskydy
116,beskydy,lynx_002,CzechLynx/beskydy/lynx_002/00116_lynx_002.png,2010-01-20,1.0,4495,,moravka-1,10kmE493N297,49.56739,18.50838,beskydy-34,test,train,test,train,beskydy
117,beskydy,lynx_002,CzechLynx/beskydy/lynx_002/00117_lynx_002.png,2010-01-20,1.0,4495,,moravka-1,10kmE493N297,49.56739,18.50838,beskydy-34,test,train,test,train,beskydy
118,beskydy,lynx_002,CzechLynx/beskydy/lynx_002/00118_lynx_002.png,2010-01-20,1.0,4495,,moravka-1,10kmE493N297,49.56739,18.50838,beskydy-34,test,train,test,train,beskydy
119,beskydy,lynx_002,CzechLynx/beskydy/lynx_002/00119_lynx_002.png,2010-01-20,1.0,4495,,moravka-1,10kmE493N297,49.56739,18.50838,beskydy-34,test,train,test,train,beskydy
120,beskydy,lynx_002,CzechLynx/beskydy/lynx_002/00120_lynx_002.png,2010-01-20,1.0,4495,,moravka-1,10kmE493N297,49.56739,18.50838,beskydy-34,test,train,test,train,beskydy
121,beskydy,lynx_002,CzechLynx/beskydy/lynx_002/00121_lynx_002.png,2010-01-20,1.0,4495,,moravka-1,10kmE493N297,49.56739,18.50838,beskydy-34,test,train,test,train,beskydy
122,beskydy,lynx_002,CzechLynx/beskydy/lynx_002/00122_lynx_002.png,2010-01-20,1.0,4495,,moravka-1,10kmE493N297,49.56739,18.50838,beskydy-34,test,train,test,train,beskydy
123,beskydy,lynx_002,CzechLynx/beskydy/lynx_002/00123_lynx_002.png,2010-01-20,1.0,4495,,moravka-1,10kmE493N297,49.56739,18.50838,beskydy-34,test,train,test,train,beskydy
124,beskydy,lynx_002,CzechLynx/beskydy/lynx_002/00124_lynx_002.png,2010-01-20,1.0,4495,,moravka-1,10kmE493N297,49.56739,18.50838,beskydy-34,test,train,test,train,beskydy
125,beskydy,lynx_002,CzechLynx/beskydy/lynx_002/00125_lynx_002.png,2010-01-20,1.0,4495,,moravka-1,10kmE493N297,49.56739,18.50838,beskydy-34,test,train,test,train,beskydy
126,beskydy,lynx_002,CzechLynx/beskydy/lynx_002/00126_lynx_002.png,2010-01-20,1.0,4495,,moravka-1,10kmE493N297,49.56739,18.50838,beskydy-34,test,train,test,train,beskydy
127,beskydy,lynx_002,CzechLynx/beskydy/lynx_002/00127_lynx_002.png,2010-01-20,1.0,4495,,moravka-1,10kmE493N297,49.56739,18.50838,beskydy-34,test,train,test,train,beskydy
128,beskydy,lynx_002,CzechLynx/beskydy/lynx_002/00128_lynx_002.png,2010-01-20,1.0,4495,,moravka-1,10kmE493N297,49.56739,18.50838,beskydy-34,test,train,test,train,beskydy
129,beskydy,lynx_002,CzechLynx/beskydy/lynx_002/00129_lynx_002.png,2010-01-20,1.0,4495,,moravka-1,10kmE493N297,49.56739,18.50838,beskydy-34,test,train,test,train,beskydy
130,beskydy,lynx_002,CzechLynx/beskydy/lynx_002/00130_lynx_002.png,2010-01-20,1.0,4495,,moravka-1,10kmE493N297,49.56739,18.50838,beskydy-34,test,train,test,train,beskydy
131,beskydy,lynx_002,CzechLynx/beskydy/lynx_002/00131_lynx_002.png,2010-01-20,1.0,4495,,moravka-1,10kmE493N297,49.56739,18.50838,beskydy-34,test,train,test,train,beskydy
132,beskydy,lynx_002,CzechLynx/beskydy/lynx_002/00132_lynx_002.png,2010-01-20,1.0,4495,,moravka-1,10kmE493N297,49.56739,18.50838,beskydy-34,test,train,test,train,beskydy
133,beskydy,lynx_002,CzechLynx/beskydy/lynx_002/00133_lynx_002.png,2010-01-20,1.0,4495,,moravka-1,10kmE493N297,49.56739,18.50838,beskydy-34,test,train,test,train,beskydy
167,beskydy,lynx_002,CzechLynx/beskydy/lynx_002/00167_lynx_002.png,2009-08-01,0.0,5077,,ostravice-2,10kmE493N296,49.47815,18.49268,beskydy-8,test,train,train,train,beskydy
169,beskydy,lynx_002,CzechLynx/beskydy/lynx_002/00169_lynx_002.png,2009-11-09,0.0,5147,,ostravice-2,10kmE493N296,49.47815,18.49268,beskydy-7,test,train,train,train,beskydy
170,beskydy,lynx_002,CzechLynx/beskydy/lynx_002/00170_lynx_002.png,2009-11-09,0.0,5147,,ostravice-2,10kmE493N296,49.47815,18.49268,beskydy-7,test,train,train,train,beskydy
171,beskydy,lynx_002,CzechLynx/beskydy/lynx_002/00171_lynx_002.png,2009-11-09,0.0,5147,,ostravice-2,10kmE493N296,49.47815,18.49268,beskydy-7,test,train,train,train,beskydy
172,beskydy,lynx_002,CzechLynx/beskydy/lynx_002/00172_lynx_002.png,2009-04-21,0.0,5076,,ostravice-2,10kmE493N296,49.47815,18.49268,beskydy-8,test,train,train,train,beskydy
173,beskydy,lynx_002,CzechLynx/beskydy/lynx_002/00173_lynx_002.png,2009-04-21,0.0,5076,,ostravice-2,10kmE493N296,49.47815,18.49268,beskydy-8,test,train,train,train,beskydy
174,beskydy,lynx_002,CzechLynx/beskydy/lynx_002/00174_lynx_002.png,2009-04-21,0.0,5076,,ostravice-2,10kmE493N296,49.47815,18.49268,beskydy-8,test,train,train,train,beskydy
175,beskydy,lynx_002,CzechLynx/beskydy/lynx_002/00175_lynx_002.png,2009-10-09,0.0,5078,,ostravice-2,10kmE493N296,49.47815,18.49268,beskydy-8,test,train,train,train,beskydy
176,beskydy,lynx_002,CzechLynx/beskydy/lynx_002/00176_lynx_002.png,2009-10-09,0.0,5078,,ostravice-2,10kmE493N296,49.47815,18.49268,beskydy-8,test,train,train,train,beskydy
177,beskydy,lynx_002,CzechLynx/beskydy/lynx_002/00177_lynx_002.png,2009-11-09,0.0,5079,,ostravice-2,10kmE493N296,49.47815,18.49268,beskydy-8,test,train,train,train,beskydy
178,beskydy,lynx_002,CzechLynx/beskydy/lynx_002/00178_lynx_002.png,2009-11-09,0.0,5079,,ostravice-2,10kmE493N296,49.47815,18.49268,beskydy-8,test,train,train,train,beskydy
179,beskydy,lynx_002,CzechLynx/beskydy/lynx_002/00179_lynx_002.png,2009-11-09,0.0,5079,,ostravice-2,10kmE493N296,49.47815,18.49268,beskydy-8,test,train,train,train,beskydy
190,beskydy,lynx_002,CzechLynx/beskydy/lynx_002/00190_lynx_002.png,2010-03-19,1.0,4498,,velke_karlovice-1,10kmE492N294,49.3099,18.32476,beskydy-33,test,train,train,train,beskydy
191,beskydy,lynx_002,CzechLynx/beskydy/lynx_002/00191_lynx_002.png,2010-03-21,1.0,4836,,bytca-2,10kmE493N294,49.29966,18.4615,beskydy-20,test,train,test,train,beskydy
192,beskydy,lynx_002,CzechLynx/beskydy/lynx_002/00192_lynx_002.png,2010-03-21,1.0,4836,,bytca-2,10kmE493N294,49.29966,18.4615,beskydy-20,test,train,test,train,beskydy
252,beskydy,lynx_002,CzechLynx/beskydy/lynx_002/00252_lynx_002.png,2010-05-07,1.0,5080,,ostravice-2,10kmE493N296,49.47815,18.49268,beskydy-8,test,train,train,train,beskydy
253,beskydy,lynx_002,CzechLynx/beskydy/lynx_002/00253_lynx_002.png,2010-05-07,1.0,5080,,ostravice-2,10kmE493N296,49.47815,18.49268,beskydy-8,test,train,train,train,beskydy
254,beskydy,lynx_002,CzechLynx/beskydy/lynx_002/00254_lynx_002.png,2010-05-07,1.0,5080,,ostravice-2,10kmE493N296,49.47815,18.49268,beskydy-8,test,train,train,train,beskydy
689,beskydy,lynx_002,CzechLynx/beskydy/lynx_002/00689_lynx_002.png,2009-08-15,0.0,3872,,ostravice-2,10kmE493N296,49.47815,18.49268,beskydy-65,test,train,train,train,beskydy
0,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00000_lynx_014.png,2012-03-03,3.0,4879,,horni_becva-1,10kmE492N295,49.39917,18.34007,beskydy-18,test,train,test,train,beskydy
1,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00001_lynx_014.png,2012-04-14,3.0,5188,,horni_becva-1,10kmE492N295,49.39917,18.34007,beskydy-1,test,train,train,train,beskydy
106,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00106_lynx_014.png,2012-03-14,3.0,5178,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-5,test,train,train,train,beskydy
134,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00134_lynx_014.png,2012-02-21,3.0,4493,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-35,test,train,test,train,beskydy
135,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00135_lynx_014.png,2012-02-21,3.0,4493,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-35,test,train,test,train,beskydy
136,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00136_lynx_014.png,2012-02-21,3.0,4493,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-35,test,train,test,train,beskydy
137,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00137_lynx_014.png,2012-02-21,3.0,4493,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-35,test,train,test,train,beskydy
138,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00138_lynx_014.png,2012-02-21,3.0,4493,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-35,test,train,test,train,beskydy
139,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00139_lynx_014.png,2012-02-21,3.0,4493,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-35,test,train,test,train,beskydy
140,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00140_lynx_014.png,2012-02-21,3.0,4493,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-35,test,train,test,train,beskydy
141,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00141_lynx_014.png,2012-03-04,3.0,4494,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-35,test,train,test,train,beskydy
142,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00142_lynx_014.png,2012-03-04,3.0,4494,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-35,test,train,test,train,beskydy
143,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00143_lynx_014.png,2012-03-04,3.0,4494,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-35,test,train,test,train,beskydy
144,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00144_lynx_014.png,2012-03-04,3.0,4494,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-35,test,train,test,train,beskydy
145,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00145_lynx_014.png,2012-03-04,3.0,4494,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-35,test,train,test,train,beskydy
146,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00146_lynx_014.png,2012-03-04,3.0,4494,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-35,test,train,test,train,beskydy
147,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00147_lynx_014.png,2012-03-04,3.0,4494,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-35,test,train,test,train,beskydy
148,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00148_lynx_014.png,2012-03-04,3.0,4494,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-35,test,train,test,train,beskydy
149,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00149_lynx_014.png,2012-03-04,3.0,4494,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-35,test,train,test,train,beskydy
150,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00150_lynx_014.png,2012-03-04,3.0,4494,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-35,test,train,test,train,beskydy
151,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00151_lynx_014.png,2012-03-04,3.0,4494,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-35,test,train,test,train,beskydy
152,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00152_lynx_014.png,2012-03-04,3.0,4494,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-35,test,train,test,train,beskydy
153,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00153_lynx_014.png,2012-03-04,3.0,4494,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-35,test,train,test,train,beskydy
154,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00154_lynx_014.png,2012-03-04,3.0,4494,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-35,test,train,test,train,beskydy
155,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00155_lynx_014.png,2012-03-04,3.0,4494,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-35,test,train,test,train,beskydy
157,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00157_lynx_014.png,2011-02-11,2.0,5083,,ostravice-2,10kmE493N296,49.47815,18.49268,beskydy-8,test,train,train,train,beskydy
158,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00158_lynx_014.png,2011-02-11,2.0,5083,,ostravice-2,10kmE493N296,49.47815,18.49268,beskydy-8,test,train,train,train,beskydy
162,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00162_lynx_014.png,2010-11-11,1.0,5081,,ostravice-2,10kmE493N296,49.47815,18.49268,beskydy-8,test,train,train,train,beskydy
163,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00163_lynx_014.png,2010-11-11,1.0,5081,,ostravice-2,10kmE493N296,49.47815,18.49268,beskydy-8,test,train,train,train,beskydy
168,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00168_lynx_014.png,2009-12-17,0.0,5148,,ostravice-2,10kmE493N296,49.47815,18.49268,beskydy-7,test,train,train,train,beskydy
248,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00248_lynx_014.png,2012-06-11,3.0,5069,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-11,test,train,test,train,beskydy
249,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00249_lynx_014.png,2012-03-19,3.0,5068,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-11,test,train,train,train,beskydy
250,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00250_lynx_014.png,2012-03-12,3.0,5066,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-11,test,train,train,train,beskydy
251,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00251_lynx_014.png,2012-03-15,3.0,5067,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-11,test,train,train,train,beskydy
255,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00255_lynx_014.png,2012-03-23,3.0,5183,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-2,test,train,train,train,beskydy
256,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00256_lynx_014.png,2012-03-23,3.0,5183,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-2,test,train,train,train,beskydy
257,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00257_lynx_014.png,2012-03-23,3.0,5183,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-2,test,train,train,train,beskydy
258,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00258_lynx_014.png,2012-03-23,3.0,5183,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-2,test,train,train,train,beskydy
259,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00259_lynx_014.png,2012-03-23,3.0,5183,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-2,test,train,train,train,beskydy
260,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00260_lynx_014.png,2012-03-23,3.0,5183,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-2,test,train,train,train,beskydy
261,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00261_lynx_014.png,2012-03-23,3.0,5183,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-2,test,train,train,train,beskydy
262,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00262_lynx_014.png,2012-03-23,3.0,5183,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-2,test,train,train,train,beskydy
263,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00263_lynx_014.png,2012-03-23,3.0,5183,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-2,test,train,train,train,beskydy
264,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00264_lynx_014.png,2012-03-23,3.0,5183,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-2,test,train,train,train,beskydy
265,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00265_lynx_014.png,2012-03-29,3.0,5184,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-2,test,train,train,train,beskydy
266,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00266_lynx_014.png,2012-03-29,3.0,5184,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-2,test,train,train,train,beskydy
267,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00267_lynx_014.png,2012-03-29,3.0,5184,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-2,test,train,train,train,beskydy
268,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00268_lynx_014.png,2012-03-29,3.0,5184,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-2,test,train,train,train,beskydy
269,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00269_lynx_014.png,2012-03-29,3.0,5184,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-2,test,train,train,train,beskydy
270,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00270_lynx_014.png,2012-03-29,3.0,5184,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-2,test,train,train,train,beskydy
271,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00271_lynx_014.png,2012-03-29,3.0,5184,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-2,test,train,train,train,beskydy
272,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00272_lynx_014.png,2012-05-25,3.0,5185,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-2,test,train,train,train,beskydy
273,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00273_lynx_014.png,2012-05-25,3.0,5185,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-2,test,train,train,train,beskydy
274,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00274_lynx_014.png,2012-05-25,3.0,5185,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-2,test,train,train,train,beskydy
275,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00275_lynx_014.png,2012-05-25,3.0,5185,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-2,test,train,train,train,beskydy
276,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00276_lynx_014.png,2012-05-25,3.0,5185,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-2,test,train,train,train,beskydy
277,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00277_lynx_014.png,2012-05-25,3.0,5185,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-2,test,train,train,train,beskydy
278,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00278_lynx_014.png,2012-05-25,3.0,5185,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-2,test,train,train,train,beskydy
279,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00279_lynx_014.png,2012-05-25,3.0,5185,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-2,test,train,train,train,beskydy
280,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00280_lynx_014.png,2012-05-25,3.0,5185,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-2,test,train,train,train,beskydy
281,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00281_lynx_014.png,2012-05-25,3.0,5185,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-2,test,train,train,train,beskydy
282,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00282_lynx_014.png,2012-05-25,3.0,5185,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-2,test,train,train,train,beskydy
283,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00283_lynx_014.png,2012-05-25,3.0,5185,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-2,test,train,train,train,beskydy
284,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00284_lynx_014.png,2012-05-25,3.0,5185,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-2,test,train,train,train,beskydy
285,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00285_lynx_014.png,2012-05-25,3.0,5185,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-2,test,train,train,train,beskydy
286,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00286_lynx_014.png,2012-05-25,3.0,5185,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-2,test,train,train,train,beskydy
287,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00287_lynx_014.png,2012-06-14,3.0,5182,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-3,test,train,train,train,beskydy
288,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00288_lynx_014.png,2012-03-23,3.0,5181,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-3,test,train,train,train,beskydy
453,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00453_lynx_014.png,2012-03-11,3.0,3905,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-60,test,train,train,train,beskydy
454,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00454_lynx_014.png,2012-03-18,3.0,3906,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-60,test,train,train,train,beskydy
455,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00455_lynx_014.png,2012-03-11,3.0,3901,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-61,test,train,train,train,beskydy
456,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00456_lynx_014.png,2012-03-11,3.0,3901,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-61,test,train,train,train,beskydy
457,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00457_lynx_014.png,2012-03-12,3.0,3902,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-61,test,train,train,train,beskydy
458,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00458_lynx_014.png,2012-03-12,3.0,3903,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-61,test,train,train,train,beskydy
459,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00459_lynx_014.png,2012-03-12,3.0,3904,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-61,test,train,train,train,beskydy
460,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00460_lynx_014.png,2012-03-12,3.0,3904,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-61,test,train,train,train,beskydy
461,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00461_lynx_014.png,2012-03-12,3.0,3904,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-61,test,train,train,train,beskydy
462,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00462_lynx_014.png,2012-03-12,3.0,3904,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-61,test,train,train,train,beskydy
847,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00847_lynx_014.png,2012-07-11,3.0,4953,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-15,test,train,train,train,beskydy
848,beskydy,lynx_014,CzechLynx/beskydy/lynx_014/00848_lynx_014.png,2012-07-11,3.0,4953,,ostravice-1,10kmE492N296,49.48844,18.35544,beskydy-15,test,train,train,train,beskydy
